y	y_type	x	degrees_freedom	deviance	residual_degrees_freedom	residual_deviance	p-value	coefficient	covariants	memo	FDR
gender.is.FEMALE	B	BRCA2	1	0.365013806188244	907	1108.80261160079	0.545734795818972	-0.18010640206443	Disease	NA	1
gender.is.FEMALE	B	C1QA	1	4.20653688526158	907	1104.96108852172	0.0402684689015725	1.62540620577794	Disease	NA	1
gender.is.FEMALE	B	C1QB	1	0.982747526353023	907	1108.18487788063	0.321521426246243	-13.1140813696261	Disease	NA	1
gender.is.FEMALE	B	C1QC	1	0.00368004432971247	907	1109.16394536265	0.951627305287388	-0.0746629883818985	Disease	NA	1
gender.is.FEMALE	B	C3AR1	1	0.311842280641486	907	1108.85578312634	0.576551882578699	0.336398664155179	Disease	NA	1
gender.is.FEMALE	B	CASP1	1	1.0952377590479	907	1108.07238764793	0.295313597669703	0.761309709179539	Disease	NA	1
gender.is.FEMALE	B	CASP5	1	0.000291212489173631	907	1109.16733419449	0.986384801372295	-0.00858704873016092	Disease	NA	1
gender.is.FEMALE	B	CBFB	1	1.41799937044698	907	1107.74962603653	0.23373297772486	-1.17147363693297	Disease	NA	1
gender.is.FEMALE	B	CCL2	1	2.26880328145421	907	1106.89882212552	0.132001797116288	-13.7802043107601	Disease	NA	1
gender.is.FEMALE	B	CCL5	1	3.81376205394986	907	1105.35386335303	0.0508331558011615	14.041735860149	Disease	NA	1
gender.is.FEMALE	B	CCND1	1	0.783297580064072	907	1108.38432782691	0.376134516152053	-0.873051806374979	Disease	NA	1
gender.is.FEMALE	B	CD14	1	0.00368004432971247	907	1109.16394536265	0.951627305287388	-0.0746629883819357	Disease	NA	1
gender.is.FEMALE	B	CD86	1	2.74900408097415	907	1106.418621326	0.097315026719249	1.2043594814023	Disease	NA	1
gender.is.FEMALE	B	CDH1	1	0.04108083106712	907	1109.12654457591	0.83938197729142	-0.0726634727465159	Disease	NA	1
gender.is.FEMALE	B	CDK12	1	0.479835194745647	907	1108.68779021223	0.48849697610975	-0.2767968385432	Disease	NA	1
gender.is.FEMALE	B	CDKN1A	1	0.752068183802521	907	1108.41555722318	0.385822220505269	-0.48853317476996	Disease	NA	1
gender.is.FEMALE	B	CDKN1B	1	0.278783186228338	907	1108.88884222075	0.597499870807464	-0.550864108123698	Disease	NA	1
gender.is.FEMALE	B	CDKN2A	1	0.077367525131649	907	1109.09025788185	0.78089707341693	0.0609248992444115	Disease	NA	1
gender.is.FEMALE	B	CHEK2	1	0.000619522082615731	907	1109.1670058849	0.980142543655365	0.0101613566755203	Disease	NA	1
gender.is.FEMALE	B	CHUK	1	3.84813382559719	907	1105.31949158138	0.0498013729376511	1.04774678419695	Disease	NA	1
gender.is.FEMALE	B	CRIPAK	1	0.292687918529509	907	1108.87493748845	0.588503175454286	0.295553665820497	Disease	NA	1
gender.is.FEMALE	B	CTCF	1	10.9669136593209	907	1098.20071174766	0.000927531119073912	1.12105324539463	Disease	NA	0.68364768757796
gender.is.FEMALE	B	CTNNB1	1	0.318258526584714	907	1108.84936688039	0.572656090947882	-0.241984516091877	Disease	NA	1
gender.is.FEMALE	B	DDX58	1	0.454595513104323	907	1108.71302989387	0.50016065886056	-0.39088602593664	Disease	NA	1
gender.is.FEMALE	B	DNMT3A	1	0.411515366666208	907	1108.75611004031	0.521201365506395	0.2982473368219	Disease	NA	1
gender.is.FEMALE	B	EGFR	1	0.302791101370758	907	1108.86483430561	0.582137918744248	0.198725600796914	Disease	NA	1
gender.is.FEMALE	B	EGR3	1	0.214432114944657	907	1108.95319329203	0.643315516174602	-0.383304160338461	Disease	NA	1
gender.is.FEMALE	B	EIF2AK2	1	0.068572017304632	907	1109.09905338967	0.793427380425506	-0.219286440282079	Disease	NA	1
gender.is.FEMALE	B	EIF4A2	1	0.165740980309693	907	1109.00188442667	0.683925008842558	-0.275286443576319	Disease	NA	1
gender.is.FEMALE	B	ELF3	1	2.39646439550052	907	1106.77116101148	0.121609823945507	0.674730390816201	Disease	NA	1
gender.is.FEMALE	B	EP300	1	0.508671757702359	907	1108.65895364928	0.475714407977687	0.186542442640368	Disease	NA	1
gender.is.FEMALE	B	EPHA3	1	1.47154203491573	907	1107.69608337206	0.225102552861307	-0.463041752737263	Disease	NA	1
gender.is.FEMALE	B	EPHB6	1	0.0957604121033455	907	1109.07186499488	0.756977877366848	0.151778792287069	Disease	NA	1
gender.is.FEMALE	B	EPPK1	1	2.52845143057948	907	1106.6391739764	0.111809897586873	0.515089838849101	Disease	NA	1
gender.is.FEMALE	B	ERBB4	1	0.0350054150460437	907	1109.13261999193	0.851584312845715	0.0529594751990582	Disease	NA	1
gender.is.FEMALE	B	ERCC2	1	0.40136412035622	907	1108.76626128662	0.526385607969853	-0.300816701960965	Disease	NA	1
gender.is.FEMALE	B	EZH2	1	2.3305535745983	907	1106.83707183238	0.12685675722072	-1.05304617741766	Disease	NA	1
gender.is.FEMALE	B	FBXW7	1	2.73757334196807	907	1106.43005206501	0.0980135040237907	0.432978393751368	Disease	NA	1
gender.is.FEMALE	B	FGFR2	1	0.0126880022064597	907	1109.15493740477	0.910315152803956	0.064334915809002	Disease	NA	1
gender.is.FEMALE	B	FGFR3	1	1.78015608856072	907	1107.38746931842	0.182130160830328	-0.588736289047331	Disease	NA	1
gender.is.FEMALE	B	FLT3	1	0.101349043176469	907	1109.0662763638	0.750216696533949	-0.17109612015733	Disease	NA	1
gender.is.FEMALE	B	FOS	1	0.0260215231535312	907	1109.14160388383	0.871847765630874	0.113436340399775	Disease	NA	1
gender.is.FEMALE	B	FOXA1	1	8.75571068231943	907	1100.41191472466	0.00308634078101136	1.79544798466188	Disease	NA	0.866962958870534
gender.is.FEMALE	B	FOXA2	1	0.272374043114496	907	1108.89525136386	0.60174367188455	0.409625439898971	Disease	NA	1
gender.is.FEMALE	B	GATA3	1	6.32498316099282	907	1102.84264224599	0.0119048617720873	1.1077354165624	Disease	NA	0.982328811499938
gender.is.FEMALE	B	H3F3C	1	1.28605094949148	907	1107.88157445749	0.256776987804638	-12.5992234823308	Disease	NA	1
gender.is.FEMALE	B	HGF	1	0.330956022639157	907	1108.83666938434	0.565096688850193	-0.258037892009396	Disease	NA	1
gender.is.FEMALE	B	HIST1H1C	1	0.0384563307370627	907	1109.12916907624	0.844529659689517	0.122730703008258	Disease	NA	1
gender.is.FEMALE	B	HIST1H2BD	1	0.000504960830312484	907	1109.16712044615	0.982071978758604	0.0137149129157287	Disease	NA	1
gender.is.FEMALE	B	IDH1	1	0.988861606751925	907	1108.17876380023	0.320020766991759	0.691779838288482	Disease	NA	1
gender.is.FEMALE	B	IDH2	1	0.963519156785424	907	1108.20410625019	0.326301818557399	1.16315080980546	Disease	NA	1
gender.is.FEMALE	B	IFI35	1	3.25597163861835	907	1105.91165376836	0.0711637493820039	-13.8688421834027	Disease	NA	1
gender.is.FEMALE	B	IFIH1	1	0.424212219269521	907	1108.74341318771	0.51484267694639	0.355038981309811	Disease	NA	1
gender.is.FEMALE	B	IFIT1	1	0.247248007238113	907	1108.92037739974	0.619019540890505	0.717173625928573	Disease	NA	1
gender.is.FEMALE	B	IFIT3	1	0.0305801453448566	907	1109.13704526163	0.861180371598587	-0.121646728336015	Disease	NA	1
gender.is.FEMALE	B	IFITM1	1	0.982747526353023	907	1108.18487788063	0.321521426246243	-13.1140813696262	Disease	NA	1
gender.is.FEMALE	B	IFNGR1	1	0.136199797284917	907	1109.03142560969	0.712088543106852	-0.249003373420923	Disease	NA	1
gender.is.FEMALE	B	IL1B	1	0.468052507218317	907	1108.69957289976	0.49388447318516	-0.724223131111864	Disease	NA	1
gender.is.FEMALE	B	IRF7	1	0.746436338520652	907	1108.42118906846	0.387606857872218	0.886620261852532	Disease	NA	1
gender.is.FEMALE	B	JAK2	1	0.0570715761355132	907	1109.11055383084	0.811185777232315	0.117013782122702	Disease	NA	1
gender.is.FEMALE	B	KDM5C	1	1.53331036150485	907	1107.63431504547	0.215616297628487	0.527671560785579	Disease	NA	1
gender.is.FEMALE	B	KDM6A	1	0.0870278350571425	907	1109.08059757192	0.767990209007987	-0.0924502045950886	Disease	NA	1
gender.is.FEMALE	B	KEAP1	1	0.000238184378986261	907	1109.1673872226	0.987686558282135	0.00599891049957552	Disease	NA	1
gender.is.FEMALE	B	KIT	1	0.769245847565571	907	1108.39837955941	0.380450456560584	0.394901821158445	Disease	NA	1
gender.is.FEMALE	B	KRAS	1	5.38541615267286	907	1103.78220925431	0.0203057444499302	0.91337010928869	Disease	NA	1
gender.is.FEMALE	B	LIFR	1	0.0586608524608891	907	1109.10896455452	0.808625175117502	-0.103818879938362	Disease	NA	1
gender.is.FEMALE	B	LRRK2	1	9.00186440472839	907	1100.16576100225	0.00269704323611375	0.766224180215852	Disease	NA	0.866962958870534
gender.is.FEMALE	B	LY96	1	0.272374043114269	907	1108.89525136386	0.601743671884701	0.409625439898975	Disease	NA	1
gender.is.FEMALE	B	MAP2K4	1	0.00450112278713277	907	1109.16312428419	0.946509730345259	0.0429016923450169	Disease	NA	1
gender.is.FEMALE	B	MAP3K1	1	0.0290507155757496	907	1109.1385746914	0.864661989972753	0.0821503769705767	Disease	NA	1
gender.is.FEMALE	B	MAPK8IP1	1	0.301473032053991	907	1108.86615237492	0.582960432327626	-0.430150613898255	Disease	NA	1
gender.is.FEMALE	B	MECOM	1	0.0389811506361184	907	1109.12864425634	0.843486010262861	-0.0902436597053346	Disease	NA	1
gender.is.FEMALE	B	MTOR	1	7.18897991902122	907	1101.97864548796	0.00733526694168154	0.935207815822662	Disease	NA	0.893386468967619
gender.is.FEMALE	B	MX1	1	1.55121377066894	907	1107.61641163631	0.212956344881969	0.739280059005907	Disease	NA	1
gender.is.FEMALE	B	MYD88	1	2.70954799480273	907	1106.45807741218	0.0997492511495044	1.75878495334604	Disease	NA	1
gender.is.FEMALE	B	NAV3	1	0.536057348035911	907	1108.63156805894	0.464071298018751	-0.196572310767901	Disease	NA	1
gender.is.FEMALE	B	NCOR1	1	0.18282232336469	907	1108.98480308361	0.668958916161823	0.134775633233098	Disease	NA	1
gender.is.FEMALE	B	NF1	1	1.78882056664611	907	1107.37880484033	0.181069931190955	0.41313332536345	Disease	NA	1
gender.is.FEMALE	B	NFE2L2	1	5.9498021417055	907	1103.21782326527	0.014718938097336	0.849537673093046	Disease	NA	1
gender.is.FEMALE	B	NFE2L3	1	0.244635904702591	907	1108.92298950228	0.62087768832842	-0.280409031944184	Disease	NA	1
gender.is.FEMALE	B	NOD2	1	0.682309107520723	907	1108.48531629946	0.408792723561504	0.462014020996134	Disease	NA	1
gender.is.FEMALE	B	NOTCH1	1	4.65206094297127	907	1104.51556446401	0.0310162874405914	0.467787525309715	Disease	NA	1
gender.is.FEMALE	B	NPM1	1	1.28605094949148	907	1107.88157445749	0.256776987804638	-12.5992234823317	Disease	NA	1
gender.is.FEMALE	B	NRAS	1	0.00391270749469186	907	1109.16371269948	0.950123540739591	0.0551999781292236	Disease	NA	1
gender.is.FEMALE	B	NSD1	1	1.28072610924255	907	1107.88689929774	0.257764071221394	-0.293849665817832	Disease	NA	1
gender.is.FEMALE	B	OAS1	1	0.997769949242411	907	1108.16985545774	0.317850717207697	0.723606700893821	Disease	NA	1
gender.is.FEMALE	B	OAS2	1	0.0632619083517056	907	1109.10436349863	0.801412719167406	0.162012680623095	Disease	NA	1
gender.is.FEMALE	B	OAS3	1	0.0010537682148879	907	1109.16657163876	0.974103782148849	0.0169181238611171	Disease	NA	1
gender.is.FEMALE	B	OASL	1	0.0094484976395961	907	1109.15817690934	0.922564881634821	0.070059694880457	Disease	NA	1
gender.is.FEMALE	B	OTHER	0	0	908	1109.16762540698	NA	NA	Disease	NA	NA
gender.is.FEMALE	B	PBRM1	1	3.70490915884147e-05	907	1109.16758835789	0.995143469039147	0.00219847681780637	Disease	NA	1
gender.is.FEMALE	B	PCBP1	1	0.410821498863697	907	1108.75680390812	0.521552839243932	0.505585694278208	Disease	NA	1
gender.is.FEMALE	B	PDGFRA	1	1.44545434915176	907	1107.72217105783	0.229258743477617	-0.536740519490984	Disease	NA	1
gender.is.FEMALE	B	PHF6	1	0.0362916440849403	907	1109.13133376289	0.848914476238697	0.169495372852434	Disease	NA	1
gender.is.FEMALE	B	PIK3CA	1	2.10783856535863	907	1107.05978684162	0.146546177460423	0.261516254641335	Disease	NA	1
gender.is.FEMALE	B	PIK3CG	1	0.669725587180892	907	1108.4978998198	0.413147296180201	0.281959171989269	Disease	NA	1
gender.is.FEMALE	B	PIK3R1	1	1.69140465295413	907	1107.47622075402	0.19341590846679	-0.695765153840387	Disease	NA	1
gender.is.FEMALE	B	POLQ	1	5.28390391920198	907	1103.88372148778	0.0215234362309408	0.671848226406158	Disease	NA	1
gender.is.FEMALE	B	PPP2R1A	1	0.300356192967001	907	1108.86726921401	0.583659205920135	-0.323798509259157	Disease	NA	1
gender.is.FEMALE	B	PRKCH	1	2.84591894633559	907	1106.32170646064	0.0916062045775041	1.09285122326953	Disease	NA	1
gender.is.FEMALE	B	PRX	1	2.64932726461802	907	1106.51829814236	0.103593728230069	0.668208733457658	Disease	NA	1
gender.is.FEMALE	B	PTEN	1	2.7779351115903	907	1106.38969029539	0.0955713143774455	0.564746987369966	Disease	NA	1
gender.is.FEMALE	B	PTPN11	1	0.679688916036639	907	1108.48793649094	0.409693865335147	0.595670956112324	Disease	NA	1
gender.is.FEMALE	B	RAD21	1	0.00014802991927354	907	1109.16747737706	0.990292573790162	-0.00744472959614647	Disease	NA	1
gender.is.FEMALE	B	RB1	1	3.93087112730973	907	1105.23675427967	0.0474073809383263	0.628638721847738	Disease	NA	1
gender.is.FEMALE	B	RIPK2	1	0.822133156615337	907	1108.34549225036	0.364557218340835	-0.892051443591206	Disease	NA	1
gender.is.FEMALE	B	RPL22	1	0.168629172933151	907	1108.99899623405	0.681332989563029	0.385397733135047	Disease	NA	1
gender.is.FEMALE	B	RPL5	1	1.48596823334151	907	1107.68165717364	0.222843066399007	1.11568613568327	Disease	NA	1
gender.is.FEMALE	B	RUNX1	1	0.127647660979846	907	1109.039977746	0.720883601999209	-0.289577683965787	Disease	NA	1
gender.is.FEMALE	B	SETBP1	1	0.177712210856726	907	1108.98991319612	0.673346747103121	-0.146655936985871	Disease	NA	1
gender.is.FEMALE	B	SETD2	1	0.699530944372555	907	1108.46809446261	0.402941348622512	0.309848579092808	Disease	NA	1
gender.is.FEMALE	B	SF3B1	1	2.11294496358732	907	1107.05468044339	0.146057999953555	-0.853586558219863	Disease	NA	1
gender.is.FEMALE	B	SIN3A	1	1.36199696174162	907	1107.80562844524	0.243191690340258	0.519853016092625	Disease	NA	1
gender.is.FEMALE	B	SMAD2	1	2.49291572126367	907	1106.67470968572	0.114359685362289	0.838748971134081	Disease	NA	1
gender.is.FEMALE	B	SMAD4	1	0.150906517781095	907	1109.0167188892	0.697670558406621	-0.139924024287538	Disease	NA	1
gender.is.FEMALE	B	SMC1A	1	4.65314291967979	907	1104.5144824873	0.0309967449295912	1.23534028049405	Disease	NA	1
gender.is.FEMALE	B	SMC3	1	2.19484332375941	907	1106.97278208322	0.138473288419171	0.721465240077299	Disease	NA	1
gender.is.FEMALE	B	SOCS1	1	1.6250005454574	907	1107.54262486152	0.202395940223444	-12.8644179697219	Disease	NA	1
gender.is.FEMALE	B	SOX17	1	1.75475632397729	907	1107.412869083	0.185279911752425	0.753407227462946	Disease	NA	1
gender.is.FEMALE	B	SOX9	1	4.49669854762965	907	1104.67092685935	0.0339603600344185	1.00302562209348	Disease	NA	1
gender.is.FEMALE	B	SPOP	1	0.55400838449691	907	1108.61361702248	0.456684480050979	-0.564926122304611	Disease	NA	1
gender.is.FEMALE	B	STAG2	1	1.72832648617464	907	1107.4392989208	0.188624761898687	0.530893243716005	Disease	NA	1
gender.is.FEMALE	B	STAT1	1	0.515090461968612	907	1108.65253494501	0.472943498367581	0.340009781487343	Disease	NA	1
gender.is.FEMALE	B	STAT2	1	0.276278968283805	907	1108.8913464387	0.599150549740024	-0.277056401362102	Disease	NA	1
gender.is.FEMALE	B	STK11	1	0.124541360897638	907	1109.04308404608	0.724160276344156	0.264168419134907	Disease	NA	1
gender.is.FEMALE	B	TAF1	1	10.6147816641601	907	1098.55284374282	0.00112187199567392	1.30478296223177	Disease	NA	0.712522323438993
gender.is.FEMALE	B	TAP1	1	0.315904242043416	907	1108.85172116494	0.574079504930339	0.373553325859608	Disease	NA	1
gender.is.FEMALE	B	TBL1XR1	1	0.544957191913454	907	1108.62266821507	0.460385535190947	0.446511732722831	Disease	NA	1
gender.is.FEMALE	B	TBX3	1	2.48636668889071	907	1106.68125871809	0.114836555960587	-1.08681507489184	Disease	NA	1
gender.is.FEMALE	B	TET2	1	0.330014995674446	907	1108.8376104113	0.565650258211391	0.267439515394085	Disease	NA	1
gender.is.FEMALE	B	TGFBR2	1	0.00314830320326109	907	1109.16447710378	0.955254382775693	-0.0208504199713037	Disease	NA	1
gender.is.FEMALE	B	TLR1	1	0.352832511907081	907	1108.81479289507	0.55251407676753	0.408881378282404	Disease	NA	1
gender.is.FEMALE	B	TLR2	1	0.00578147375745175	907	1109.16184393322	0.93939045481514	-0.064109389233639	Disease	NA	1
gender.is.FEMALE	B	TLR4	1	0.506025821548747	907	1108.66159958543	0.476864326972178	-0.257712154668885	Disease	NA	1
gender.is.FEMALE	B	TLR5	1	0.362580662458186	907	1108.80504474452	0.547076483242535	0.302318780969812	Disease	NA	1
gender.is.FEMALE	B	TLR6	1	1.2888691180699	907	1107.87875628891	0.256256462414117	0.826080603977337	Disease	NA	1
gender.is.FEMALE	B	TLR7	1	4.06229653376317	907	1105.10532887322	0.0438508245626636	1.01149177048405	Disease	NA	1
gender.is.FEMALE	B	TLR8	1	8.40522834041894	907	1100.76239706656	0.00374143398168735	1.34923097642634	Disease	NA	0.866962958870534
gender.is.FEMALE	B	TLR9	1	6.3590700379159	907	1102.80855536906	0.0116782737352504	1.3596679157737	Disease	NA	0.981623786746456
gender.is.FEMALE	B	TP53	1	0.00710085310970499	907	1109.16052455387	0.932844499179702	0.0126163992584938	Disease	NA	1
gender.is.FEMALE	B	TRAF6	1	1.68863216047157	907	1107.47899324651	0.19378137869465	0.885944220816731	Disease	NA	1
gender.is.FEMALE	B	TSHZ2	1	2.76718700237711	907	1106.4004384046	0.0962151110040868	0.626823533473784	Disease	NA	1
gender.is.FEMALE	B	TSHZ3	1	0.00166968692292357	907	1109.16595572006	0.967406068998541	0.0140174497649101	Disease	NA	1
gender.is.FEMALE	B	TYROBP	1	0.104563604254508	907	1109.06306180272	0.746420377177857	0.460953793725786	Disease	NA	1
gender.is.FEMALE	B	U2AF1	1	0.234477351502164	907	1108.93314805548	0.628223631135236	-0.38865618766116	Disease	NA	1
gender.is.FEMALE	B	USP9X	1	13.6128728305152	907	1095.55475257646	0.000224639870511755	1.12963591497394	Disease	NA	0.455997218822229
gender.is.FEMALE	B	VEZF1	1	0.544957191913454	907	1108.62266821507	0.460385535190947	0.446511732722838	Disease	NA	1
gender.is.FEMALE	B	VHL	1	0.104563604254508	907	1109.06306180272	0.746420377177857	0.460953793725804	Disease	NA	1
gender.is.FEMALE	B	WT1	1	0.952698854901428	907	1108.21492655208	0.329033277150959	-0.956758380500687	Disease	NA	1
gender.is.FEMALE	B	Transcription_Factor_Regulator	1	7.88375707738101	907	1101.2838683296	0.00498807471359117	0.444493569254554	Disease	NA	0.866962958870534
gender.is.FEMALE	B	Histone_Modifier	1	0.00104773527846191	907	1109.1665776717	0.974177991910072	0.00495940516879448	Disease	NA	1
gender.is.FEMALE	B	Genome_Integrity	1	0.761234590842605	907	1108.40639081614	0.382942436578149	0.139491504901414	Disease	NA	1
gender.is.FEMALE	B	RTK_Signaling	1	0.0935887054954492	907	1109.07403670148	0.759663493072523	0.052798276491641	Disease	NA	1
gender.is.FEMALE	B	Cell_Cycle	1	0.633877951268914	907	1108.53374745571	0.425936413757461	0.137820503034457	Disease	NA	1
gender.is.FEMALE	B	MAPK_Signaling	1	2.54619560757169	907	1106.62142979941	0.110560189980017	0.334375532008437	Disease	NA	1
gender.is.FEMALE	B	PI3K_Signaling	1	1.66241658204308	907	1107.50520882494	0.197277357444865	0.20354843139677	Disease	NA	1
gender.is.FEMALE	B	TGF_Beta_Signaling	1	0.168667927890283	907	1108.99895747909	0.681298385710404	0.0917235023975147	Disease	NA	1
gender.is.FEMALE	B	Wnt_Beta_catenin_Signaling	1	0.964563399350027	907	1108.20306200763	0.326039804392909	0.206459191170952	Disease	NA	1
gender.is.FEMALE	B	Histone	1	0.00663053174753259	907	1109.16099487523	0.935101520912906	0.0354338314858072	Disease	NA	1
gender.is.FEMALE	B	Proteolysis	1	3.04143927759765	907	1106.12618612938	0.0811639253608874	0.382815633337938	Disease	NA	1
gender.is.FEMALE	B	Splicing	1	0.960256303507094	907	1108.20736910347	0.327122310756489	-0.396182675723759	Disease	NA	1
gender.is.FEMALE	B	HIPPO_Signaling	1	0.0652508387231592	907	1109.10237456826	0.79838139749505	0.0676076875448687	Disease	NA	1
gender.is.FEMALE	B	DNA_Methylation	1	0.327939128250591	907	1108.83968627873	0.566875131285145	0.199344729758304	Disease	NA	1
gender.is.FEMALE	B	Metabolism	1	1.84398051800576	907	1107.32364488897	0.174485121913839	0.809141624378226	Disease	NA	1
gender.is.FEMALE	B	NFE2L	1	2.54876849935113	907	1106.61885690763	0.110380262545921	0.483400609476743	Disease	NA	1
gender.is.FEMALE	B	Protein_phosphatase	1	0.0704292994034859	907	1109.09719610758	0.790712743448097	0.123221597516549	Disease	NA	1
gender.is.FEMALE	B	Ribosome	1	1.34695530092972	907	1107.82067010605	0.24581110125371	0.755285615286217	Disease	NA	1
gender.is.FEMALE	B	TOR_Signaling	1	7.35427306427141	907	1101.81335234271	0.00669035547611785	0.870046242358786	Disease	NA	0.885778596323717
gender.is.FEMALE	B	Other_SMG	1	5.3242845433499	907	1103.84334086363	0.0210302408570253	0.336482554357968	Disease	NA	1
gender.is.FEMALE	B	Virus_Infection_Gene	1	5.86818864216184	907	1103.29943676482	0.0154169070661005	0.380163447177153	Disease	NA	1
gender.is.MALE	B	ACVR1B	1	2.50296251943678	907	1106.66466288754	0.11363236244381	-0.790119808009291	Disease	NA	1
gender.is.MALE	B	ACVR2A	1	0.27504006490517	907	1108.89258534207	0.599970717391288	-0.316651457716183	Disease	NA	1
gender.is.MALE	B	AJUBA	1	0.352382662350919	907	1108.81524274463	0.552767451789423	-0.227423925660965	Disease	NA	1
gender.is.MALE	B	AKT1	1	0.0738749970450954	907	1109.09375040993	0.78577614889171	-0.253344364229879	Disease	NA	1
gender.is.MALE	B	APC	1	0.0192800277275182	907	1109.14834537925	0.889566675544924	-0.0375748328431418	Disease	NA	1
gender.is.MALE	B	AR	1	0.943539447684998	907	1108.22408595929	0.331369245547616	0.453594274398345	Disease	NA	1
gender.is.MALE	B	ARHGAP35	1	0.679686515925596	907	1108.48793889105	0.409694692123554	-0.291633883452666	Disease	NA	1
gender.is.MALE	B	ARID1A	1	2.05860900338394	907	1107.10901640359	0.151348273563029	-0.292521603022863	Disease	NA	1
gender.is.MALE	B	ARID5B	1	0.00613921302715426	907	1109.16148619395	0.937547155460461	0.0339911475880229	Disease	NA	1
gender.is.MALE	B	ASXL1	1	2.50388511055348	907	1106.66374029643	0.113565828911785	-0.548178443652595	Disease	NA	1
gender.is.MALE	B	ATM	1	0.683694343052821	907	1108.48393106393	0.4083174858038	-0.238459820409461	Disease	NA	1
gender.is.MALE	B	ATR	1	0.413297389570062	907	1108.75432801741	0.520300607582929	-0.216259236625038	Disease	NA	1
gender.is.MALE	B	ATRX	1	26.9900738086383	907	1082.17755159834	2.04502960037007e-07	-1.59199850052809	Disease	NA	0.00170177138194795
gender.is.MALE	B	AXIN2	1	3.65699663554642	907	1105.51062877143	0.0558341950485947	-0.793825612709079	Disease	NA	1
gender.is.MALE	B	B4GALT3	1	2.61217224174084	907	1106.55545316524	0.106046411560756	13.9525300887368	Disease	NA	1
gender.is.MALE	B	BAP1	1	0.450733020910548	907	1108.71689238607	0.501987059839363	0.349748340524274	Disease	NA	1
gender.is.MALE	B	BRAF	1	1.00683473756203	907	1108.16079066942	0.315662333892315	-0.421178764539938	Disease	NA	1
gender.is.MALE	B	BRCA1	1	2.10743972721411	907	1107.06018567976	0.146584384254806	0.644485046913956	Disease	NA	1
gender.is.MALE	B	BRCA2	1	0.365013806188244	907	1108.80261160079	0.545734795818972	0.180106402064431	Disease	NA	1
gender.is.MALE	B	C1QA	1	4.20653688526181	907	1104.96108852172	0.0402684689015671	-1.62540620577794	Disease	NA	1
gender.is.MALE	B	C1QB	1	0.982747526353023	907	1108.18487788063	0.321521426246243	13.1140813696288	Disease	NA	1
gender.is.MALE	B	C1QC	1	0.00368004432971247	907	1109.16394536265	0.951627305287388	0.0746629883818991	Disease	NA	1
gender.is.MALE	B	C3AR1	1	0.311842280641713	907	1108.85578312634	0.57655188257856	-0.336398664155204	Disease	NA	1
gender.is.MALE	B	CASP1	1	1.0952377590479	907	1108.07238764793	0.295313597669703	-0.761309709179539	Disease	NA	1
gender.is.MALE	B	CASP5	1	0.000291212489173631	907	1109.16733419449	0.986384801372295	0.0085870487301608	Disease	NA	1
gender.is.MALE	B	CBFB	1	1.41799937044698	907	1107.74962603653	0.23373297772486	1.17147363693306	Disease	NA	1
