y	y_type	x	degrees_freedom	deviance	residual_degrees_freedom	residual_deviance	p-value	coefficient	covariants	memo	FDR
race.is.AMERICAN.INDIAN.OR.ALASKA.NATIVE	B	BK.low	1	0.00668897536495372	689	13.3975389765194	0.934816764850769	-16.989631245959	Disease	NA	1
race.is.AMERICAN.INDIAN.OR.ALASKA.NATIVE	B	EBV.low	1	0.639831981220642	689	12.7643959706637	0.423771645742825	-17.9426185627684	Disease	NA	1
race.is.AMERICAN.INDIAN.OR.ALASKA.NATIVE	B	HAC.low	1	0.020134404929582	689	13.3840935469548	0.887162348404575	-14.5038934824026	Disease	NA	1
race.is.AMERICAN.INDIAN.OR.ALASKA.NATIVE	B	HBV.low	1	2.48689957516035e-14	689	13.4042279518843	0.999999874174349	5.29717260935414e-11	Disease	NA	1
race.is.AMERICAN.INDIAN.OR.ALASKA.NATIVE	B	HHV5.low	1	0.0957448656291398	689	13.3084830862552	0.756996983560695	-16.9914218212875	Disease	NA	1
race.is.AMERICAN.INDIAN.OR.ALASKA.NATIVE	B	HPV16.low	1	3.64113576258758	689	9.76309218929676	0.0563684685592751	20.5741421145595	Disease	NA	0.682023442292992
race.is.AMERICAN.INDIAN.OR.ALASKA.NATIVE	B	HPV18.low	1	0.116871846941949	689	13.2873561049424	0.732452304615395	-17.8491994950736	Disease	NA	1
race.is.AMERICAN.INDIAN.OR.ALASKA.NATIVE	B	HPV33.low	1	0.116871846941901	689	13.2873561049424	0.732452304615448	-17.8491945835421	Disease	NA	1
race.is.AMERICAN.INDIAN.OR.ALASKA.NATIVE	B	HPV45.low	0	0	690	13.4042279518843	NA	NA	Disease	NA	NA
race.is.AMERICAN.INDIAN.OR.ALASKA.NATIVE	B	Other.HPV.low	1	0.181625773003427	689	13.2226021788809	0.669979783751833	-17.8594815763124	Disease	NA	1
race.is.AMERICAN.INDIAN.OR.ALASKA.NATIVE	B	Any.HPV.low	1	2.80967250809242	689	10.5945554437919	0.0936975016176344	19.0883963855937	Disease	NA	0.765133018949799
race.is.AMERICAN.INDIAN.OR.ALASKA.NATIVE	B	Any.HHV.low	1	0.695779785869105	689	12.7084481660152	0.40420539122944	-17.9875969726613	Disease	NA	1
race.is.AMERICAN.INDIAN.OR.ALASKA.NATIVE	B	AnyVirus.low	1	1.85440792486373	689	11.5498200270206	0.173271595724115	18.8495145398079	Disease	NA	0.914918519820827
race.is.ASIAN	B	BK	1	0.208365102552762	689	453.18471867679	0.648051848662822	-11.3609367365324	Disease	NA	1
race.is.ASIAN	B	EBV	1	0.69987913716426	689	452.693204642178	0.402824308888266	0.362374887083645	Disease	NA	1
race.is.ASIAN	B	HAC	0	0	690	453.393083779342	NA	NA	Disease	NA	NA
race.is.ASIAN	B	HBV	0	0	690	453.393083779342	NA	NA	Disease	NA	NA
race.is.ASIAN	B	HHV5	1	0.697271311122392	689	452.69581246822	0.403702095029519	-12.8837692101697	Disease	NA	1
race.is.ASIAN	B	HPV16	1	1.57497801816413	689	451.818105761178	0.20948555501073	-13.7198863649217	Disease	NA	0.978712868899877
race.is.ASIAN	B	HPV18	0	0	690	453.393083779342	NA	NA	Disease	NA	NA
race.is.ASIAN	B	HPV33	1	0.203745002943492	689	453.189338776399	0.651714818492121	-11.5090794731117	Disease	NA	1
race.is.ASIAN	B	HPV45	1	0.208365102552875	689	453.18471867679	0.648051848662733	-11.3609367365326	Disease	NA	1
race.is.ASIAN	B	Other.HPV	1	0.48575297269997	689	452.907330806642	0.485827947603371	-12.7262392933289	Disease	NA	1
race.is.ASIAN	B	Any.HPV	1	2.5227048412998	689	450.870378938043	0.112217951769213	-13.923954784332	Disease	NA	0.786777163705336
race.is.ASIAN	B	Any.HHV	1	0.454040909838682	689	452.939042869504	0.500422211132559	0.284527447565797	Disease	NA	1
race.is.ASIAN	B	AnyVirus	1	0.0124047475522957	689	453.38067903179	0.911317713225436	0.0439327781370757	Disease	NA	1
race.is.ASIAN	B	BK.low	1	0.242036459590906	689	453.151047319752	0.62273912995865	-11.7192952184474	Disease	NA	1
race.is.ASIAN	B	EBV.low	1	13.0553045917802	689	440.337779187562	0.000302426648384906	-0.946172979948488	Disease	NA	0.0633751843171037
race.is.ASIAN	B	HAC.low	1	0.0904892371622736	689	453.30259454218	0.763556110862646	0.170758780496344	Disease	NA	1
race.is.ASIAN	B	HBV.low	1	0.0219426728476151	689	453.371141106495	0.882239705345608	0.107358518320501	Disease	NA	1
race.is.ASIAN	B	HHV5.low	1	1.70887813458233	689	451.68420564476	0.191130991515186	-0.913528947319229	Disease	NA	0.949020786400473
race.is.ASIAN	B	HPV16.low	1	0.170581767958424	689	453.222502011384	0.679595288863761	-0.423319224983679	Disease	NA	1
race.is.ASIAN	B	HPV18.low	1	0.796784969715077	689	452.596298809627	0.372056352416699	-12.7566787865441	Disease	NA	1
race.is.ASIAN	B	HPV33.low	1	0.298351215678508	689	453.094732563664	0.584917911398808	0.68999758142603	Disease	NA	1
race.is.ASIAN	B	HPV45.low	0	0	690	453.393083779342	NA	NA	Disease	NA	NA
race.is.ASIAN	B	Other.HPV.low	1	0.209259745032739	689	453.18382403431	0.647348227877798	0.531641586895493	Disease	NA	1
race.is.ASIAN	B	Any.HPV.low	1	0.112870544631505	689	453.280213234711	0.736899433323635	-0.259227057585355	Disease	NA	1
race.is.ASIAN	B	Any.HHV.low	1	13.9723610092929	689	439.42072277005	0.000185517869354139	-0.968250256980571	Disease	NA	0.0583144502669844
race.is.ASIAN	B	AnyVirus.low	1	7.7391700686432	689	445.653913710699	0.005403563017338	-0.676543400679448	Disease	NA	0.249729101614361
race.is.BLACK.OR.AFRICAN.AMERICAN	B	BK	1	0.146585443807794	689	299.35577991213	0.701820022799471	-11.9934555464757	Disease	NA	1
race.is.BLACK.OR.AFRICAN.AMERICAN	B	EBV	1	1.07857368241548	689	298.423791673522	0.299016852196065	-13.6877512741029	Disease	NA	1
race.is.BLACK.OR.AFRICAN.AMERICAN	B	HAC	0	0	690	299.502365355938	NA	NA	Disease	NA	NA
race.is.BLACK.OR.AFRICAN.AMERICAN	B	HBV	0	0	690	299.502365355938	NA	NA	Disease	NA	NA
race.is.BLACK.OR.AFRICAN.AMERICAN	B	HHV5	1	0.836323700470757	689	298.666041655467	0.360450315466803	-14.1322251008645	Disease	NA	1
race.is.BLACK.OR.AFRICAN.AMERICAN	B	HPV16	1	1.04818116136443	689	298.454184194573	0.305926353881593	-0.705449276915287	Disease	NA	1
race.is.BLACK.OR.AFRICAN.AMERICAN	B	HPV18	0	0	690	299.502365355938	NA	NA	Disease	NA	NA
race.is.BLACK.OR.AFRICAN.AMERICAN	B	HPV33	1	1.18829303871081	689	298.314072317227	0.275674141178276	-14.3147766237977	Disease	NA	1
race.is.BLACK.OR.AFRICAN.AMERICAN	B	HPV45	1	5.40293486007903	689	294.099430495859	0.020102919533086	17.2516451219078	Disease	NA	0.492390990122079
race.is.BLACK.OR.AFRICAN.AMERICAN	B	Other.HPV	1	4.92256765248686	689	294.579797703451	0.026508092819665	2.48867696838684	Disease	NA	0.561733292785261
race.is.BLACK.OR.AFRICAN.AMERICAN	B	Any.HPV	1	0.0497448859413225	689	299.452620469996	0.823507787140857	0.115788245624936	Disease	NA	1
race.is.BLACK.OR.AFRICAN.AMERICAN	B	Any.HHV	1	1.91628483383676	689	297.586080522101	0.166266797133565	-14.0467422253572	Disease	NA	0.896885050385675
race.is.BLACK.OR.AFRICAN.AMERICAN	B	AnyVirus	1	0.126752062075752	689	299.375613293862	0.721823671438732	-0.174888427487696	Disease	NA	1
race.is.BLACK.OR.AFRICAN.AMERICAN	B	BK.low	1	0.342890448603157	689	299.159474907334	0.558165532940074	-13.1525241534231	Disease	NA	1
race.is.BLACK.OR.AFRICAN.AMERICAN	B	EBV.low	1	1.97888677302177	689	297.523478582916	0.159507732051891	-0.54729499252109	Disease	NA	0.882688927745745
race.is.BLACK.OR.AFRICAN.AMERICAN	B	HAC.low	1	0.00960851512945737	689	299.492756840808	0.921914003222009	-0.0628777663401827	Disease	NA	1
race.is.BLACK.OR.AFRICAN.AMERICAN	B	HBV.low	1	0.294517207660761	689	299.207848148277	0.587340233182047	-12.4800921099354	Disease	NA	1
race.is.BLACK.OR.AFRICAN.AMERICAN	B	HHV5.low	1	2.48213019956881	689	297.020235156369	0.115146206013953	1.001809544629	Disease	NA	0.798403472582038
race.is.BLACK.OR.AFRICAN.AMERICAN	B	HPV16.low	1	0.370014655492753	689	299.132350700445	0.542996279748523	0.30062302639529	Disease	NA	1
race.is.BLACK.OR.AFRICAN.AMERICAN	B	HPV18.low	1	0.346678278364607	689	299.155687077573	0.555999526002883	-0.569604677824745	Disease	NA	1
race.is.BLACK.OR.AFRICAN.AMERICAN	B	HPV33.low	1	0.107893560817672	689	299.39447179512	0.742555149956508	0.263468296503241	Disease	NA	1
race.is.BLACK.OR.AFRICAN.AMERICAN	B	HPV45.low	0	0	690	299.502365355938	NA	NA	Disease	NA	NA
race.is.BLACK.OR.AFRICAN.AMERICAN	B	Other.HPV.low	1	0.0837545855486042	689	299.418610770389	0.772272352886363	0.189700516323628	Disease	NA	1
race.is.BLACK.OR.AFRICAN.AMERICAN	B	Any.HPV.low	1	0.0782600938462679	689	299.424105262091	0.779669271759279	0.121443214675258	Disease	NA	1
race.is.BLACK.OR.AFRICAN.AMERICAN	B	Any.HHV.low	1	0.0458103090851978	689	299.456555046852	0.830520987949526	-0.0761935721956021	Disease	NA	1
race.is.BLACK.OR.AFRICAN.AMERICAN	B	AnyVirus.low	1	0.0221863459713063	689	299.480179009966	0.881592442033573	-0.0488129834197723	Disease	NA	1
race.is.NATIVE.HAWAIIAN.OR.OTHER.PACIFIC.ISLANDER	B	BK	1	0	689	4.02049593616865e-09	1	1.03244660952455e-27	Disease	NA	1
race.is.NATIVE.HAWAIIAN.OR.OTHER.PACIFIC.ISLANDER	B	EBV	1	0	689	4.02049593616865e-09	1	-1.77850975328623e-13	Disease	NA	1
race.is.NATIVE.HAWAIIAN.OR.OTHER.PACIFIC.ISLANDER	B	HAC	0	0	690	4.02049593616865e-09	NA	NA	Disease	NA	NA
race.is.NATIVE.HAWAIIAN.OR.OTHER.PACIFIC.ISLANDER	B	HBV	0	0	690	4.02049593616865e-09	NA	NA	Disease	NA	NA
race.is.NATIVE.HAWAIIAN.OR.OTHER.PACIFIC.ISLANDER	B	HHV5	1	0	689	4.02049593616865e-09	1	-1.54555399571525e-28	Disease	NA	1
race.is.NATIVE.HAWAIIAN.OR.OTHER.PACIFIC.ISLANDER	B	HPV16	1	0	689	4.02049593616865e-09	1	-4.51667471069569e-28	Disease	NA	1
race.is.NATIVE.HAWAIIAN.OR.OTHER.PACIFIC.ISLANDER	B	HPV18	0	0	690	4.02049593616865e-09	NA	NA	Disease	NA	NA
race.is.NATIVE.HAWAIIAN.OR.OTHER.PACIFIC.ISLANDER	B	HPV33	1	0	689	4.02049593616865e-09	1	-2.82847968898341e-28	Disease	NA	1
race.is.NATIVE.HAWAIIAN.OR.OTHER.PACIFIC.ISLANDER	B	HPV45	1	0	689	4.02049593616865e-09	1	1.89281878412833e-27	Disease	NA	1
race.is.NATIVE.HAWAIIAN.OR.OTHER.PACIFIC.ISLANDER	B	Other.HPV	1	0	689	4.02049593616865e-09	1	-5.34328365420832e-28	Disease	NA	1
race.is.NATIVE.HAWAIIAN.OR.OTHER.PACIFIC.ISLANDER	B	Any.HPV	1	0	689	4.02049593616865e-09	1	3.14389992718961e-29	Disease	NA	1
race.is.NATIVE.HAWAIIAN.OR.OTHER.PACIFIC.ISLANDER	B	Any.HHV	1	0	689	4.02049593616865e-09	1	-2.83857331490336e-14	Disease	NA	1
race.is.NATIVE.HAWAIIAN.OR.OTHER.PACIFIC.ISLANDER	B	AnyVirus	1	0	689	4.02049593616865e-09	1	-4.01004174576936e-15	Disease	NA	1
race.is.NATIVE.HAWAIIAN.OR.OTHER.PACIFIC.ISLANDER	B	BK.low	1	0	689	4.02049593616865e-09	1	4.83814920607638e-27	Disease	NA	1
race.is.NATIVE.HAWAIIAN.OR.OTHER.PACIFIC.ISLANDER	B	EBV.low	1	0	689	4.02049593616865e-09	1	-3.36393707551029e-14	Disease	NA	1
race.is.NATIVE.HAWAIIAN.OR.OTHER.PACIFIC.ISLANDER	B	HAC.low	1	0	689	4.02049593616865e-09	1	4.0606177985677e-27	Disease	NA	1
race.is.NATIVE.HAWAIIAN.OR.OTHER.PACIFIC.ISLANDER	B	HBV.low	1	0	689	4.02049593616865e-09	1	-5.49987844980578e-14	Disease	NA	1
race.is.NATIVE.HAWAIIAN.OR.OTHER.PACIFIC.ISLANDER	B	HHV5.low	1	0	689	4.02049593616865e-09	1	-1.42085057957768e-14	Disease	NA	1
race.is.NATIVE.HAWAIIAN.OR.OTHER.PACIFIC.ISLANDER	B	HPV16.low	1	0	689	4.02049593616865e-09	1	4.14142500511929e-16	Disease	NA	1
race.is.NATIVE.HAWAIIAN.OR.OTHER.PACIFIC.ISLANDER	B	HPV18.low	1	0	689	4.02049593616865e-09	1	-5.90021103768327e-28	Disease	NA	1
race.is.NATIVE.HAWAIIAN.OR.OTHER.PACIFIC.ISLANDER	B	HPV33.low	1	0	689	4.02049593616865e-09	1	-3.98998786257634e-15	Disease	NA	1
race.is.NATIVE.HAWAIIAN.OR.OTHER.PACIFIC.ISLANDER	B	HPV45.low	0	0	690	4.02049593616865e-09	NA	NA	Disease	NA	NA
race.is.NATIVE.HAWAIIAN.OR.OTHER.PACIFIC.ISLANDER	B	Other.HPV.low	1	0	689	4.02049593616865e-09	1	-4.73355005600651e-28	Disease	NA	1
race.is.NATIVE.HAWAIIAN.OR.OTHER.PACIFIC.ISLANDER	B	Any.HPV.low	1	0	689	4.02049593616865e-09	1	5.86261866871178e-16	Disease	NA	1
race.is.NATIVE.HAWAIIAN.OR.OTHER.PACIFIC.ISLANDER	B	Any.HHV.low	1	0	689	4.02049593616865e-09	1	-6.98354777911122e-14	Disease	NA	1
race.is.NATIVE.HAWAIIAN.OR.OTHER.PACIFIC.ISLANDER	B	AnyVirus.low	1	0	689	4.02049593616865e-09	1	-4.48095955185392e-14	Disease	NA	1
race.is.WHITE	B	BK	1	0.371722074270679	689	657.881593150666	0.542067083272123	11.9819463889198	Disease	NA	1
race.is.WHITE	B	EBV	1	0.362693344655781	689	657.890621880281	0.547014212550498	-0.257766206246301	Disease	NA	1
race.is.WHITE	B	HAC	0	0	690	658.253315224937	NA	NA	Disease	NA	NA
race.is.WHITE	B	HBV	0	0	690	658.253315224937	NA	NA	Disease	NA	NA
race.is.WHITE	B	HHV5	1	1.60680436922871	689	656.646510855708	0.204941591685218	13.8226580211019	Disease	NA	0.969087929933328
race.is.WHITE	B	HPV16	1	2.11507405786585	689	656.138241167071	0.145854998002771	0.959601979230007	Disease	NA	0.865039390670524
race.is.WHITE	B	HPV18	0	0	690	658.253315224937	NA	NA	Disease	NA	NA
race.is.WHITE	B	HPV33	1	1.45899137066192	689	656.794323854275	0.227090672413941	13.5317471424227	Disease	NA	0.980053454696156
race.is.WHITE	B	HPV45	1	3.59074278153219	689	654.662572443405	0.0581022677427242	-15.2012569019226	Disease	NA	0.689543332591472
race.is.WHITE	B	Other.HPV	1	2.96772397527866	689	655.285591249658	0.0849412839828151	-1.85595805695324	Disease	NA	0.765133018949799
race.is.WHITE	B	Any.HPV	1	0.184386510115814	689	658.068928714821	0.667630332122382	0.211613025316727	Disease	NA	1
race.is.WHITE	B	Any.HHV	1	0.0735097316214706	689	658.179805493315	0.786293524131604	-0.110927782171915	Disease	NA	1
race.is.WHITE	B	AnyVirus	1	0.037859352774035	689	658.215455872163	0.845725832708837	0.0607178238869043	Disease	NA	1
race.is.WHITE	B	BK.low	1	0.612722139571019	689	657.640593085366	0.433764713622741	12.7641510772128	Disease	NA	1
race.is.WHITE	B	EBV.low	1	15.406708105029	689	642.846607119908	8.66800413482445e-05	0.873896827317283	Disease	NA	0.0545579343763744
race.is.WHITE	B	HAC.low	1	0.026253536066065	689	658.227061688871	0.871282678588782	-0.0719288612514281	Disease	NA	1
race.is.WHITE	B	HBV.low	1	0.00186491247029608	689	658.251450312466	0.965554355277057	-0.0311551677796706	Disease	NA	1
race.is.WHITE	B	HHV5.low	1	0.00488593748764288	689	658.248429287449	0.944273665974627	-0.0339214916400375	Disease	NA	1
race.is.WHITE	B	HPV16.low	1	0.518999480924549	689	657.734315744012	0.471268787239286	-0.313956950959735	Disease	NA	1
race.is.WHITE	B	HPV18.low	1	0.822300985823404	689	657.431014239113	0.364508269523986	0.839987534306974	Disease	NA	1
race.is.WHITE	B	HPV33.low	1	0.281639258602468	689	657.971675966334	0.595628796099291	-0.364020361474479	Disease	NA	1
race.is.WHITE	B	HPV45.low	0	0	690	658.253315224937	NA	NA	Disease	NA	NA
race.is.WHITE	B	Other.HPV.low	1	0.182213413493855	689	658.071101811443	0.669477928049965	-0.24848880620248	Disease	NA	1
race.is.WHITE	B	Any.HPV.low	1	0.128331617535196	689	658.124983607402	0.7201681854199	-0.134492785948667	Disease	NA	1
race.is.WHITE	B	Any.HHV.low	1	11.0249532630678	689	647.228361961869	0.000898935452198131	0.716747897262685	Disease	NA	0.111397074826741
race.is.WHITE	B	AnyVirus.low	1	5.12465180055131	689	653.128663424385	0.023588302800064	0.451930729327399	Disease	NA	0.511351023918629
ethnicity.is.HISPANIC.OR.LATINO	B	BK	1	0.0290912028896457	683	157.080885244292	0.864568624414613	-11.3465605436154	Disease	NA	1
ethnicity.is.HISPANIC.OR.LATINO	B	EBV	1	1.51097154914262	683	155.599004898039	0.218990896434649	1.74052123156324	Disease	NA	0.978712868899877
ethnicity.is.HISPANIC.OR.LATINO	B	HAC	0	0	684	157.109976447181	NA	NA	Disease	NA	NA
ethnicity.is.HISPANIC.OR.LATINO	B	HBV	0	0	684	157.109976447181	NA	NA	Disease	NA	NA
ethnicity.is.HISPANIC.OR.LATINO	B	HHV5	1	8.51641909236736	683	148.593557354814	0.00351956357599592	3.59589716567328	Disease	NA	0.21770905848283
ethnicity.is.HISPANIC.OR.LATINO	B	HPV16	1	3.85170482420298	683	153.258271622978	0.0496954537425026	-15.6766558288084	Disease	NA	0.646383625919723
ethnicity.is.HISPANIC.OR.LATINO	B	HPV18	0	0	684	157.109976447181	NA	NA	Disease	NA	NA
ethnicity.is.HISPANIC.OR.LATINO	B	HPV33	1	0.388971243913971	683	156.721005203267	0.532840655799628	-13.5739139702702	Disease	NA	1
ethnicity.is.HISPANIC.OR.LATINO	B	HPV45	1	0.0290912028895605	683	157.080885244292	0.864568624414809	-11.3465605436151	Disease	NA	1
ethnicity.is.HISPANIC.OR.LATINO	B	Other.HPV	1	0.25220600963226	683	156.857770437549	0.615526023887115	-13.0919448110929	Disease	NA	1
ethnicity.is.HISPANIC.OR.LATINO	B	Any.HPV	1	4.61247878177571	683	152.497497665406	0.0317401217452966	-15.648315474431	Disease	NA	0.586881074623817
