y	y_type	x	degrees_freedom	deviance	residual_degrees_freedom	residual_deviance	p-value	coefficient	covariants	memo	FDR
gender.is.FEMALE	B	ParvoB19.int	0	0	68	65.2051650190784	NA	NA	Disease	NA	NA
gender.is.FEMALE	B	Any.int	1	0.004005466058004	67	65.2011595530203	0.949536572862788	0.0509425238532946	Disease	NA	1
gender.is.MALE	B	BK.int	1	2.231435165788	67	62.9737298532904	0.135228188084738	16.6646805374274	Disease	NA	1
gender.is.MALE	B	EBV.int	1	1.05013808919588	67	64.1550269298825	0.305475285827108	15.4133889124477	Disease	NA	1
gender.is.MALE	B	HAC.int	0	0	68	65.2051650190784	NA	NA	Disease	NA	NA
gender.is.MALE	B	HBV.int	0	0	68	65.2051650190784	NA	NA	Disease	NA	NA
gender.is.MALE	B	HHV1.int	0	0	68	65.2051650190784	NA	NA	Disease	NA	NA
gender.is.MALE	B	HHV5.int	0	0	68	65.2051650190784	NA	NA	Disease	NA	NA
gender.is.MALE	B	HPV16.int	1	0.556175987794958	67	64.6489890312834	0.455805111600715	-0.676188983772047	Disease	NA	1
gender.is.MALE	B	HPV18.int	0	0	68	65.2051650190784	NA	NA	Disease	NA	NA
gender.is.MALE	B	HPV31.int	0	0	68	65.2051650190784	NA	NA	Disease	NA	NA
gender.is.MALE	B	HPV33.int	1	0.859135692424829	67	64.3460293266535	0.35398067496181	15.7415191943612	Disease	NA	1
gender.is.MALE	B	HPV35.int	1	0.278243294441737	67	64.9269217246366	0.597854942085586	13.6789985997354	Disease	NA	1
gender.is.MALE	B	HPV39.int	0	0	68	65.2051650190784	NA	NA	Disease	NA	NA
gender.is.MALE	B	HPV45.int	1	1.1849388782589	67	64.0202261408194	0.276352826835203	-15.5660682487897	Disease	NA	1
gender.is.MALE	B	HPV56.int	1	1.1849388782589	67	64.0202261408194	0.276352826835203	-15.56606824879	Disease	NA	1
gender.is.MALE	B	HPV58.int	0	0	68	65.2051650190784	NA	NA	Disease	NA	NA
gender.is.MALE	B	HPV6.int	0	0	68	65.2051650190784	NA	NA	Disease	NA	NA
gender.is.MALE	B	HPV6b.int	0	0	68	65.2051650190784	NA	NA	Disease	NA	NA
gender.is.MALE	B	HPVx.int	0	0	68	65.2051650190784	NA	NA	Disease	NA	NA
gender.is.MALE	B	Merkel.int	0	0	68	65.2051650190784	NA	NA	Disease	NA	NA
gender.is.MALE	B	ParvoB19.int	0	0	68	65.2051650190784	NA	NA	Disease	NA	NA
gender.is.MALE	B	Any.int	1	0.004005466058004	67	65.2011595530203	0.949536572862788	-0.0509425238532977	Disease	NA	1
race.is.AMERICAN.INDIAN.OR.ALASKA.NATIVE	B	BK.int	1	0	64	3.94507537748151e-10	1	-3.88205577012652e-28	Disease	NA	1
race.is.AMERICAN.INDIAN.OR.ALASKA.NATIVE	B	EBV.int	1	0	64	3.94507537748151e-10	1	4.10874119712648e-15	Disease	NA	1
race.is.AMERICAN.INDIAN.OR.ALASKA.NATIVE	B	HAC.int	0	0	65	3.94507537748151e-10	NA	NA	Disease	NA	NA
race.is.AMERICAN.INDIAN.OR.ALASKA.NATIVE	B	HBV.int	0	0	65	3.94507537748151e-10	NA	NA	Disease	NA	NA
race.is.AMERICAN.INDIAN.OR.ALASKA.NATIVE	B	HHV1.int	0	0	65	3.94507537748151e-10	NA	NA	Disease	NA	NA
race.is.AMERICAN.INDIAN.OR.ALASKA.NATIVE	B	HHV5.int	0	0	65	3.94507537748151e-10	NA	NA	Disease	NA	NA
race.is.AMERICAN.INDIAN.OR.ALASKA.NATIVE	B	HPV16.int	1	0	64	3.94507537748151e-10	1	-2.11226050177414e-29	Disease	NA	1
race.is.AMERICAN.INDIAN.OR.ALASKA.NATIVE	B	HPV18.int	0	0	65	3.94507537748151e-10	NA	NA	Disease	NA	NA
race.is.AMERICAN.INDIAN.OR.ALASKA.NATIVE	B	HPV31.int	0	0	65	3.94507537748151e-10	NA	NA	Disease	NA	NA
race.is.AMERICAN.INDIAN.OR.ALASKA.NATIVE	B	HPV33.int	1	0	64	3.94507537748151e-10	1	-1.41678796844578e-29	Disease	NA	1
race.is.AMERICAN.INDIAN.OR.ALASKA.NATIVE	B	HPV35.int	1	0	64	3.94507537748151e-10	1	0	Disease	NA	1
race.is.AMERICAN.INDIAN.OR.ALASKA.NATIVE	B	HPV39.int	0	0	65	3.94507537748151e-10	NA	NA	Disease	NA	NA
race.is.AMERICAN.INDIAN.OR.ALASKA.NATIVE	B	HPV45.int	1	0	64	3.94507537748151e-10	1	-3.61845939067348e-28	Disease	NA	1
race.is.AMERICAN.INDIAN.OR.ALASKA.NATIVE	B	HPV56.int	1	0	64	3.94507537748151e-10	1	-3.85809246290351e-28	Disease	NA	1
race.is.AMERICAN.INDIAN.OR.ALASKA.NATIVE	B	HPV58.int	0	0	65	3.94507537748151e-10	NA	NA	Disease	NA	NA
race.is.AMERICAN.INDIAN.OR.ALASKA.NATIVE	B	HPV6.int	0	0	65	3.94507537748151e-10	NA	NA	Disease	NA	NA
race.is.AMERICAN.INDIAN.OR.ALASKA.NATIVE	B	HPV6b.int	0	0	65	3.94507537748151e-10	NA	NA	Disease	NA	NA
race.is.AMERICAN.INDIAN.OR.ALASKA.NATIVE	B	HPVx.int	0	0	65	3.94507537748151e-10	NA	NA	Disease	NA	NA
race.is.AMERICAN.INDIAN.OR.ALASKA.NATIVE	B	Merkel.int	0	0	65	3.94507537748151e-10	NA	NA	Disease	NA	NA
race.is.AMERICAN.INDIAN.OR.ALASKA.NATIVE	B	ParvoB19.int	0	0	65	3.94507537748151e-10	NA	NA	Disease	NA	NA
race.is.AMERICAN.INDIAN.OR.ALASKA.NATIVE	B	Any.int	1	0	64	3.94507537748151e-10	1	8.7762094220025e-15	Disease	NA	1
race.is.ASIAN	B	BK.int	1	7.105427357601e-15	64	30.5526801811309	0.999999932743361	1.56879221772271e-07	Disease	NA	1
race.is.ASIAN	B	EBV.int	1	1.71148202180883	64	28.8411981593221	0.190793198606663	-20.0064527337562	Disease	NA	1
race.is.ASIAN	B	HAC.int	0	0	65	30.552680181131	NA	NA	Disease	NA	NA
race.is.ASIAN	B	HBV.int	0	0	65	30.552680181131	NA	NA	Disease	NA	NA
race.is.ASIAN	B	HHV1.int	0	0	65	30.552680181131	NA	NA	Disease	NA	NA
race.is.ASIAN	B	HHV5.int	0	0	65	30.552680181131	NA	NA	Disease	NA	NA
race.is.ASIAN	B	HPV16.int	1	3.5527136788005e-15	64	30.552680181131	0.999999952442374	5.08016998221911e-09	Disease	NA	1
race.is.ASIAN	B	HPV18.int	0	0	65	30.552680181131	NA	NA	Disease	NA	NA
race.is.ASIAN	B	HPV31.int	0	0	65	30.552680181131	NA	NA	Disease	NA	NA
race.is.ASIAN	B	HPV33.int	1	0	64	30.552680181131	1	-2.8121337635586e-14	Disease	NA	1
race.is.ASIAN	B	HPV35.int	1	0	64	30.552680181131	1	-2.200021363672e-14	Disease	NA	1
race.is.ASIAN	B	HPV39.int	0	0	65	30.552680181131	NA	NA	Disease	NA	NA
race.is.ASIAN	B	HPV45.int	1	3.5527136788005e-15	64	30.552680181131	0.999999952442374	8.26116009595023e-08	Disease	NA	1
race.is.ASIAN	B	HPV56.int	1	0	64	30.552680181131	1	1.94626176361319e-08	Disease	NA	1
race.is.ASIAN	B	HPV58.int	0	0	65	30.552680181131	NA	NA	Disease	NA	NA
race.is.ASIAN	B	HPV6.int	0	0	65	30.552680181131	NA	NA	Disease	NA	NA
race.is.ASIAN	B	HPV6b.int	0	0	65	30.552680181131	NA	NA	Disease	NA	NA
race.is.ASIAN	B	HPVx.int	0	0	65	30.552680181131	NA	NA	Disease	NA	NA
race.is.ASIAN	B	Merkel.int	0	0	65	30.552680181131	NA	NA	Disease	NA	NA
race.is.ASIAN	B	ParvoB19.int	0	0	65	30.552680181131	NA	NA	Disease	NA	NA
race.is.ASIAN	B	Any.int	1	1.71148204380517	64	28.8411981373258	0.190793195756099	-17.9091612379981	Disease	NA	1
race.is.BLACK.OR.AFRICAN.AMERICAN	B	BK.int	1	2.23143538535768	64	22.1137914676025	0.135228168869742	-17.664680711135	Disease	NA	1
race.is.BLACK.OR.AFRICAN.AMERICAN	B	EBV.int	1	0.177924266559881	64	24.1673025864003	0.673163195089715	-14.5215460486357	Disease	NA	1
race.is.BLACK.OR.AFRICAN.AMERICAN	B	HAC.int	0	0	65	24.3452268529602	NA	NA	Disease	NA	NA
race.is.BLACK.OR.AFRICAN.AMERICAN	B	HBV.int	0	0	65	24.3452268529602	NA	NA	Disease	NA	NA
race.is.BLACK.OR.AFRICAN.AMERICAN	B	HHV1.int	0	0	65	24.3452268529602	NA	NA	Disease	NA	NA
race.is.BLACK.OR.AFRICAN.AMERICAN	B	HHV5.int	0	0	65	24.3452268529602	NA	NA	Disease	NA	NA
race.is.BLACK.OR.AFRICAN.AMERICAN	B	HPV16.int	1	0.0291249933366764	64	24.3161018596235	0.864490753304932	-0.25794481380583	Disease	NA	1
race.is.BLACK.OR.AFRICAN.AMERICAN	B	HPV18.int	0	0	65	24.3452268529602	NA	NA	Disease	NA	NA
race.is.BLACK.OR.AFRICAN.AMERICAN	B	HPV31.int	0	0	65	24.3452268529602	NA	NA	Disease	NA	NA
race.is.BLACK.OR.AFRICAN.AMERICAN	B	HPV33.int	1	0.162260853298378	64	24.1829659996618	0.687083477052935	-14.010720424868	Disease	NA	1
race.is.BLACK.OR.AFRICAN.AMERICAN	B	HPV35.int	1	0.0526375275899866	64	24.2925893253702	0.818535732965139	-12.9551505098227	Disease	NA	1
race.is.BLACK.OR.AFRICAN.AMERICAN	B	HPV39.int	0	0	65	24.3452268529602	NA	NA	Disease	NA	NA
race.is.BLACK.OR.AFRICAN.AMERICAN	B	HPV45.int	1	1.18493909782859	64	23.1602877551316	0.27635278233846	16.5660684225832	Disease	NA	1
race.is.BLACK.OR.AFRICAN.AMERICAN	B	HPV56.int	1	1.18493909782859	64	23.1602877551316	0.27635278233846	16.5660684226008	Disease	NA	1
race.is.BLACK.OR.AFRICAN.AMERICAN	B	HPV58.int	0	0	65	24.3452268529602	NA	NA	Disease	NA	NA
race.is.BLACK.OR.AFRICAN.AMERICAN	B	HPV6.int	0	0	65	24.3452268529602	NA	NA	Disease	NA	NA
race.is.BLACK.OR.AFRICAN.AMERICAN	B	HPV6b.int	0	0	65	24.3452268529602	NA	NA	Disease	NA	NA
race.is.BLACK.OR.AFRICAN.AMERICAN	B	HPVx.int	0	0	65	24.3452268529602	NA	NA	Disease	NA	NA
race.is.BLACK.OR.AFRICAN.AMERICAN	B	Merkel.int	0	0	65	24.3452268529602	NA	NA	Disease	NA	NA
race.is.BLACK.OR.AFRICAN.AMERICAN	B	ParvoB19.int	0	0	65	24.3452268529602	NA	NA	Disease	NA	NA
race.is.BLACK.OR.AFRICAN.AMERICAN	B	Any.int	1	0.019745200512908	64	24.3254816524473	0.888251034720959	-0.200558049935965	Disease	NA	1
race.is.NATIVE.HAWAIIAN.OR.OTHER.PACIFIC.ISLANDER	B	BK.int	1	0	64	3.94507537748151e-10	1	-3.88205577012652e-28	Disease	NA	1
race.is.NATIVE.HAWAIIAN.OR.OTHER.PACIFIC.ISLANDER	B	EBV.int	1	0	64	3.94507537748151e-10	1	4.10874119712648e-15	Disease	NA	1
race.is.NATIVE.HAWAIIAN.OR.OTHER.PACIFIC.ISLANDER	B	HAC.int	0	0	65	3.94507537748151e-10	NA	NA	Disease	NA	NA
race.is.NATIVE.HAWAIIAN.OR.OTHER.PACIFIC.ISLANDER	B	HBV.int	0	0	65	3.94507537748151e-10	NA	NA	Disease	NA	NA
race.is.NATIVE.HAWAIIAN.OR.OTHER.PACIFIC.ISLANDER	B	HHV1.int	0	0	65	3.94507537748151e-10	NA	NA	Disease	NA	NA
race.is.NATIVE.HAWAIIAN.OR.OTHER.PACIFIC.ISLANDER	B	HHV5.int	0	0	65	3.94507537748151e-10	NA	NA	Disease	NA	NA
race.is.NATIVE.HAWAIIAN.OR.OTHER.PACIFIC.ISLANDER	B	HPV16.int	1	0	64	3.94507537748151e-10	1	-2.11226050177414e-29	Disease	NA	1
race.is.NATIVE.HAWAIIAN.OR.OTHER.PACIFIC.ISLANDER	B	HPV18.int	0	0	65	3.94507537748151e-10	NA	NA	Disease	NA	NA
race.is.NATIVE.HAWAIIAN.OR.OTHER.PACIFIC.ISLANDER	B	HPV31.int	0	0	65	3.94507537748151e-10	NA	NA	Disease	NA	NA
race.is.NATIVE.HAWAIIAN.OR.OTHER.PACIFIC.ISLANDER	B	HPV33.int	1	0	64	3.94507537748151e-10	1	-1.41678796844578e-29	Disease	NA	1
race.is.NATIVE.HAWAIIAN.OR.OTHER.PACIFIC.ISLANDER	B	HPV35.int	1	0	64	3.94507537748151e-10	1	0	Disease	NA	1
race.is.NATIVE.HAWAIIAN.OR.OTHER.PACIFIC.ISLANDER	B	HPV39.int	0	0	65	3.94507537748151e-10	NA	NA	Disease	NA	NA
race.is.NATIVE.HAWAIIAN.OR.OTHER.PACIFIC.ISLANDER	B	HPV45.int	1	0	64	3.94507537748151e-10	1	-3.61845939067348e-28	Disease	NA	1
race.is.NATIVE.HAWAIIAN.OR.OTHER.PACIFIC.ISLANDER	B	HPV56.int	1	0	64	3.94507537748151e-10	1	-3.85809246290351e-28	Disease	NA	1
race.is.NATIVE.HAWAIIAN.OR.OTHER.PACIFIC.ISLANDER	B	HPV58.int	0	0	65	3.94507537748151e-10	NA	NA	Disease	NA	NA
race.is.NATIVE.HAWAIIAN.OR.OTHER.PACIFIC.ISLANDER	B	HPV6.int	0	0	65	3.94507537748151e-10	NA	NA	Disease	NA	NA
race.is.NATIVE.HAWAIIAN.OR.OTHER.PACIFIC.ISLANDER	B	HPV6b.int	0	0	65	3.94507537748151e-10	NA	NA	Disease	NA	NA
race.is.NATIVE.HAWAIIAN.OR.OTHER.PACIFIC.ISLANDER	B	HPVx.int	0	0	65	3.94507537748151e-10	NA	NA	Disease	NA	NA
race.is.NATIVE.HAWAIIAN.OR.OTHER.PACIFIC.ISLANDER	B	Merkel.int	0	0	65	3.94507537748151e-10	NA	NA	Disease	NA	NA
race.is.NATIVE.HAWAIIAN.OR.OTHER.PACIFIC.ISLANDER	B	ParvoB19.int	0	0	65	3.94507537748151e-10	NA	NA	Disease	NA	NA
race.is.NATIVE.HAWAIIAN.OR.OTHER.PACIFIC.ISLANDER	B	Any.int	1	0	64	3.94507537748151e-10	1	8.7762094220025e-15	Disease	NA	1
race.is.WHITE	B	BK.int	1	2.23143538535768	64	45.5549769752251	0.135228168869742	17.6646807112704	Disease	NA	1
race.is.WHITE	B	EBV.int	1	1.98789291430032	64	45.7985194462825	0.158561368156485	16.1983436424596	Disease	NA	1
race.is.WHITE	B	HAC.int	0	0	65	47.7864123605828	NA	NA	Disease	NA	NA
race.is.WHITE	B	HBV.int	0	0	65	47.7864123605828	NA	NA	Disease	NA	NA
race.is.WHITE	B	HHV1.int	0	0	65	47.7864123605828	NA	NA	Disease	NA	NA
race.is.WHITE	B	HHV5.int	0	0	65	47.7864123605828	NA	NA	Disease	NA	NA
race.is.WHITE	B	HPV16.int	1	0.0291249933366799	64	47.7572873672461	0.864490753304924	0.257944813805832	Disease	NA	1
race.is.WHITE	B	HPV18.int	0	0	65	47.7864123605828	NA	NA	Disease	NA	NA
race.is.WHITE	B	HPV31.int	0	0	65	47.7864123605828	NA	NA	Disease	NA	NA
race.is.WHITE	B	HPV33.int	1	0.16226085329837	64	47.6241515072844	0.687083477052941	14.0107204248896	Disease	NA	1
race.is.WHITE	B	HPV35.int	1	0.0526375275899724	64	47.7337748329928	0.818535732965163	12.9551505097511	Disease	NA	1
race.is.WHITE	B	HPV39.int	0	0	65	47.7864123605828	NA	NA	Disease	NA	NA
race.is.WHITE	B	HPV45.int	1	1.1849390978286	64	46.6014732627542	0.276352782338459	-16.5660684224669	Disease	NA	1
race.is.WHITE	B	HPV56.int	1	1.18493909782859	64	46.6014732627542	0.27635278233846	-16.5660684224669	Disease	NA	1
race.is.WHITE	B	HPV58.int	0	0	65	47.7864123605828	NA	NA	Disease	NA	NA
race.is.WHITE	B	HPV6.int	0	0	65	47.7864123605828	NA	NA	Disease	NA	NA
race.is.WHITE	B	HPV6b.int	0	0	65	47.7864123605828	NA	NA	Disease	NA	NA
race.is.WHITE	B	HPVx.int	0	0	65	47.7864123605828	NA	NA	Disease	NA	NA
race.is.WHITE	B	Merkel.int	0	0	65	47.7864123605828	NA	NA	Disease	NA	NA
race.is.WHITE	B	ParvoB19.int	0	0	65	47.7864123605828	NA	NA	Disease	NA	NA
race.is.WHITE	B	Any.int	1	0.72113901738804	64	47.0652733431948	0.395770544796068	0.979732450928629	Disease	NA	1
ethnicity.is.HISPANIC.OR.LATINO	B	BK.int	1	0	62	8.3138499601227	1	-5.33815352030744e-08	Disease	NA	1
ethnicity.is.HISPANIC.OR.LATINO	B	EBV.int	1	5.54126123042534	62	2.77258872969735	0.0185731923429858	23.5660685235693	Disease	NA	0.695519013484872
ethnicity.is.HISPANIC.OR.LATINO	B	HAC.int	0	0	63	8.3138499601227	NA	NA	Disease	NA	NA
ethnicity.is.HISPANIC.OR.LATINO	B	HBV.int	0	0	63	8.3138499601227	NA	NA	Disease	NA	NA
ethnicity.is.HISPANIC.OR.LATINO	B	HHV1.int	0	0	63	8.3138499601227	NA	NA	Disease	NA	NA
ethnicity.is.HISPANIC.OR.LATINO	B	HHV5.int	0	0	63	8.3138499601227	NA	NA	Disease	NA	NA
ethnicity.is.HISPANIC.OR.LATINO	B	HPV16.int	1	0	62	8.3138499601227	1	-4.29536697733561e-09	Disease	NA	1
ethnicity.is.HISPANIC.OR.LATINO	B	HPV18.int	0	0	63	8.3138499601227	NA	NA	Disease	NA	NA
ethnicity.is.HISPANIC.OR.LATINO	B	HPV31.int	0	0	63	8.3138499601227	NA	NA	Disease	NA	NA
ethnicity.is.HISPANIC.OR.LATINO	B	HPV33.int	1	0	62	8.3138499601227	1	8.73562930091657e-15	Disease	NA	1
ethnicity.is.HISPANIC.OR.LATINO	B	HPV35.int	1	3.5527136788005e-15	62	8.31384996012269	0.999999952442374	-1.52120441274583e-14	Disease	NA	1
ethnicity.is.HISPANIC.OR.LATINO	B	HPV39.int	0	0	63	8.3138499601227	NA	NA	Disease	NA	NA
ethnicity.is.HISPANIC.OR.LATINO	B	HPV45.int	1	0	62	8.3138499601227	1	-5.30406570407615e-08	Disease	NA	1
ethnicity.is.HISPANIC.OR.LATINO	B	HPV56.int	1	0	62	8.3138499601227	1	-3.29805755517619e-08	Disease	NA	1
ethnicity.is.HISPANIC.OR.LATINO	B	HPV58.int	0	0	63	8.3138499601227	NA	NA	Disease	NA	NA
ethnicity.is.HISPANIC.OR.LATINO	B	HPV6.int	0	0	63	8.3138499601227	NA	NA	Disease	NA	NA
ethnicity.is.HISPANIC.OR.LATINO	B	HPV6b.int	0	0	63	8.3138499601227	NA	NA	Disease	NA	NA
ethnicity.is.HISPANIC.OR.LATINO	B	HPVx.int	0	0	63	8.3138499601227	NA	NA	Disease	NA	NA
ethnicity.is.HISPANIC.OR.LATINO	B	Merkel.int	0	0	63	8.3138499601227	NA	NA	Disease	NA	NA
ethnicity.is.HISPANIC.OR.LATINO	B	ParvoB19.int	0	0	63	8.3138499601227	NA	NA	Disease	NA	NA
ethnicity.is.HISPANIC.OR.LATINO	B	Any.int	1	5.54126122557268	62	2.77258873455002	0.0185731923944868	22.7259556674441	Disease	NA	0.695519013484872
ethnicity.is.NOT.HISPANIC.OR.LATINO	B	BK.int	1	0	62	8.3138499601227	1	-5.35167403450364e-08	Disease	NA	1
ethnicity.is.NOT.HISPANIC.OR.LATINO	B	EBV.int	1	5.54126123042534	62	2.77258872969735	0.0185731923429858	-23.5660683372756	Disease	NA	0.695519013484872
ethnicity.is.NOT.HISPANIC.OR.LATINO	B	HAC.int	0	0	63	8.3138499601227	NA	NA	Disease	NA	NA
ethnicity.is.NOT.HISPANIC.OR.LATINO	B	HBV.int	0	0	63	8.3138499601227	NA	NA	Disease	NA	NA
ethnicity.is.NOT.HISPANIC.OR.LATINO	B	HHV1.int	0	0	63	8.3138499601227	NA	NA	Disease	NA	NA
ethnicity.is.NOT.HISPANIC.OR.LATINO	B	HHV5.int	0	0	63	8.3138499601227	NA	NA	Disease	NA	NA
ethnicity.is.NOT.HISPANIC.OR.LATINO	B	HPV16.int	1	0	62	8.3138499601227	1	3.21483225096083e-08	Disease	NA	1
ethnicity.is.NOT.HISPANIC.OR.LATINO	B	HPV18.int	0	0	63	8.3138499601227	NA	NA	Disease	NA	NA
ethnicity.is.NOT.HISPANIC.OR.LATINO	B	HPV31.int	0	0	63	8.3138499601227	NA	NA	Disease	NA	NA
ethnicity.is.NOT.HISPANIC.OR.LATINO	B	HPV33.int	1	0	62	8.3138499601227	1	1.70343266622195e-11	Disease	NA	1
ethnicity.is.NOT.HISPANIC.OR.LATINO	B	HPV35.int	1	0	62	8.3138499601227	1	2.15072199246617e-12	Disease	NA	1
ethnicity.is.NOT.HISPANIC.OR.LATINO	B	HPV39.int	0	0	63	8.3138499601227	NA	NA	Disease	NA	NA
ethnicity.is.NOT.HISPANIC.OR.LATINO	B	HPV45.int	1	0	62	8.3138499601227	1	-4.84576217409064e-08	Disease	NA	1
ethnicity.is.NOT.HISPANIC.OR.LATINO	B	HPV56.int	1	0	62	8.3138499601227	1	7.61799643027195e-08	Disease	NA	1
ethnicity.is.NOT.HISPANIC.OR.LATINO	B	HPV58.int	0	0	63	8.3138499601227	NA	NA	Disease	NA	NA
ethnicity.is.NOT.HISPANIC.OR.LATINO	B	HPV6.int	0	0	63	8.3138499601227	NA	NA	Disease	NA	NA
ethnicity.is.NOT.HISPANIC.OR.LATINO	B	HPV6b.int	0	0	63	8.3138499601227	NA	NA	Disease	NA	NA
ethnicity.is.NOT.HISPANIC.OR.LATINO	B	HPVx.int	0	0	63	8.3138499601227	NA	NA	Disease	NA	NA
ethnicity.is.NOT.HISPANIC.OR.LATINO	B	Merkel.int	0	0	63	8.3138499601227	NA	NA	Disease	NA	NA
ethnicity.is.NOT.HISPANIC.OR.LATINO	B	ParvoB19.int	0	0	63	8.3138499601227	NA	NA	Disease	NA	NA
ethnicity.is.NOT.HISPANIC.OR.LATINO	B	Any.int	1	5.54126122557268	62	2.77258873455002	0.0185731923944868	-22.7259555668992	Disease	NA	0.695519013484872
history_other_malignancy.is.No	B	BK.int	1	5.00402433226166	67	25.7930892797888	0.0252884534950103	-41.1321370450128	Disease	NA	0.695519013484872
history_other_malignancy.is.No	B	EBV.int	1	3.5527136788005e-15	67	30.7971136120505	0.999999952442374	7.5602082567659e-09	Disease	NA	1
history_other_malignancy.is.No	B	HAC.int	0	0	68	30.7971136120505	NA	NA	Disease	NA	NA
history_other_malignancy.is.No	B	HBV.int	0	0	68	30.7971136120505	NA	NA	Disease	NA	NA
history_other_malignancy.is.No	B	HHV1.int	0	0	68	30.7971136120505	NA	NA	Disease	NA	NA
history_other_malignancy.is.No	B	HHV5.int	0	0	68	30.7971136120505	NA	NA	Disease	NA	NA
history_other_malignancy.is.No	B	HPV16.int	1	0.551611862446617	67	30.2455017496039	0.457659834980504	-0.745565192663755	Disease	NA	1
history_other_malignancy.is.No	B	HPV18.int	0	0	68	30.7971136120505	NA	NA	Disease	NA	NA
history_other_malignancy.is.No	B	HPV31.int	0	0	68	30.7971136120505	NA	NA	Disease	NA	NA
history_other_malignancy.is.No	B	HPV33.int	1	0.677178405756742	67	30.1199352062938	0.410560026438218	18.4866269789024	Disease	NA	1
history_other_malignancy.is.No	B	HPV35.int	1	0.21941162218511	67	30.5777019898654	0.639488598861353	17.4260023569035	Disease	NA	1
history_other_malignancy.is.No	B	HPV39.int	0	0	68	30.7971136120505	NA	NA	Disease	NA	NA
history_other_malignancy.is.No	B	HPV45.int	1	0.505343184673016	67	30.2917704273775	0.477161734549308	19.467456231811	Disease	NA	1
history_other_malignancy.is.No	B	HPV56.int	1	0.50534318467302	67	30.2917704273775	0.477161734549307	19.4674562473489	Disease	NA	1
history_other_malignancy.is.No	B	HPV58.int	0	0	68	30.7971136120505	NA	NA	Disease	NA	NA
history_other_malignancy.is.No	B	HPV6.int	0	0	68	30.7971136120505	NA	NA	Disease	NA	NA
history_other_malignancy.is.No	B	HPV6b.int	0	0	68	30.7971136120505	NA	NA	Disease	NA	NA
history_other_malignancy.is.No	B	HPVx.int	0	0	68	30.7971136120505	NA	NA	Disease	NA	NA
history_other_malignancy.is.No	B	Merkel.int	0	0	68	30.7971136120505	NA	NA	Disease	NA	NA
history_other_malignancy.is.No	B	ParvoB19.int	0	0	68	30.7971136120505	NA	NA	Disease	NA	NA
history_other_malignancy.is.No	B	Any.int	1	0.601241079888968	67	30.1958725321615	0.438104889302016	-0.856511848969356	Disease	NA	1
history_other_malignancy.is.Yes	B	BK.int	1	5.00402433226167	67	25.7930892797888	0.0252884534950103	41.13213706058	Disease	NA	0.695519013484872
history_other_malignancy.is.Yes	B	EBV.int	1	0	67	30.7971136120505	1	-8.77359667168431e-13	Disease	NA	1
history_other_malignancy.is.Yes	B	HAC.int	0	0	68	30.7971136120505	NA	NA	Disease	NA	NA
history_other_malignancy.is.Yes	B	HBV.int	0	0	68	30.7971136120505	NA	NA	Disease	NA	NA
history_other_malignancy.is.Yes	B	HHV1.int	0	0	68	30.7971136120505	NA	NA	Disease	NA	NA
history_other_malignancy.is.Yes	B	HHV5.int	0	0	68	30.7971136120505	NA	NA	Disease	NA	NA
